	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CG34033	2.5472983051326	-1.71831254485448	0.819808826005114	-2.09599176094227	0.0360829218256557	0.0665732700479155
CG1663	104.451276555442	0.19826926727468	0.105965095093837	1.87108091677833	0.0613338662260515	0.104768615991652
CG1665	61.7288084265187	-0.530923625709015	0.209977418472157	-2.5284796316296	0.0114557733319132	0.0244528315916259
CG1667	0.10344184817319	1.06514354564221	3.11653965008542	0.341771215910254	0.732523072954119	NA
CG30010	220.070377498568	-0.0675456014381774	0.0751955440627425	-0.89826601137187	0.369043748238774	0.464905480028134
oc	9.6596346006906	-1.55522737938665	0.393761624954757	-3.94966721189588	7.82599242236043e-05	0.000283513821227989
Ntmt	380.408901832513	-0.0184165083060186	0.0618513394819509	-0.297754397241353	0.765890622343305	0.825731239715447
CG18446	0.292494274693772	-1.35928118301803	2.59486967446902	-0.52383408553887	0.6003939435699	NA
CG12744	79.7058586512932	0.207255613547097	0.134733465238428	1.53826380981393	0.123984124651341	0.190614096831753
CG12923	173.514725120648	0.206061441054043	0.0860305185202854	2.39521328707853	0.0166106996095356	0.0338470129690256
CG30008	274.173613252704	0.130151212933949	0.081789443735611	1.59129597891227	0.111542981340737	0.174126117728213
Fmrf	26.5295713484305	-1.80711625925339	0.266054311198529	-6.79228331656286	1.10372520112568e-11	1.10083889045328e-10
Etf-QO	1728.70534346708	-0.0309614291125378	0.0424969584713296	-0.728556353825317	0.466273085123746	0.560857053949151
Pal1	1082.22291677258	-0.13726555937304	0.036990678435094	-3.71081486417974	0.000206593157830516	0.000677444703102167
CG12133	1.26612009764838	-0.551414083471499	1.11911866816894	-0.492721727512331	0.62220922318959	0.706816482244906
TER94	7770.33719366423	-0.0413462909559158	0.0315152162999177	-1.31194691993987	0.189538044795984	0.271725343125801
CG12128	123.543977427185	0.280174257592474	0.097675265552573	2.86842585999085	0.00412519867702114	0.00992024448559812
CG12129	309.92809405301	0.293236742186487	0.0646353183979027	4.53678808204033	5.71174492331994e-06	2.59340418304074e-05
CoVIIc	11.707981244972	-0.139433119756898	0.332730842021934	-0.419056793501897	0.675174626344719	0.750577812950932
magu	840.885643474877	0.13156788609383	0.0558998351514899	2.35363638796568	0.018590786432037	0.0373421421170156
mRpL42	277.292207493444	0.203973700151447	0.0738597580545032	2.76163509770678	0.0057512717104494	0.01333293842916
CG12920	1.28453968529266	-0.582121890924634	1.03947446601648	-0.56001557513526	0.575468814075809	0.664941243603107
egr	304.055710228703	-0.30688787764016	0.0699048284577088	-4.39008126349701	1.13308308754832e-05	4.85134586428972e-05
Jra	1480.67459002886	-0.0675390077511872	0.0383140096666603	-1.76277576632648	0.0779383161864956	0.128460128753368
14-3-3zeta	10873.4274116673	0.0207388563147631	0.0133454188117358	1.55400565597279	0.120183067500849	0.185788837324999
Pfk	4015.15037685987	-0.102871420570575	0.021884378208235	-4.70067824599489	2.59298804913151e-06	1.24995657474565e-05
CG11866	1209.33852524893	0.050469163960306	0.0330568454423723	1.52673866138523	0.126826009638934	0.194387719322815
gem	12801.7493088843	0.19665968534162	0.0174134401060758	11.293557398403	1.4120353999912e-29	4.77438210599863e-28
CG12917	17.1465196687808	0.546421017271188	0.284385739142162	1.92140794021333	0.0546802982990541	0.0953330854418506
Caf1-180	61.6904070169928	-0.118789890965574	0.189245194176629	-0.627703606859911	0.530198122101685	0.622843916079934
CG18011	115.559995588911	0.0821398229668987	0.097751238210132	0.840294450187177	0.400743312363544	0.49682583323188
Hdc	216.705600513498	-0.680884447461207	0.0885486780949186	-7.68938014784751	1.47849560574562e-14	1.99116604530854e-13
CG12914	3.91614703904749	-2.43442404352172	0.701886580149522	-3.46840089605804	0.000523565597992761	0.00158231314639017
CG12913	319.599530442616	-0.262777125145435	0.0702374739021979	-3.74126674190104	0.000183095064840815	0.000607873065200964
CG12911	3.51839518585457	0.680516017029544	0.614968317356178	1.1065871164797	0.26847248002743	0.359367578094621
CG12910	66.9324045973933	-0.634335728546886	0.176271778700271	-3.59862329196494	0.000319906182405558	0.00101003491696589
CG9164	410.246718913011	-0.233743555231109	0.0662551534345678	-3.52793017771741	0.000418822616071403	0.0012911327656776
CG12659	90.5267891369356	0.158970344527385	0.120097265399622	1.32367996888533	0.185609353795892	0.267174098682387
CG12909	69.6679636520219	0.0560998117326203	0.140469180403023	0.399374521668478	0.689617264370247	0.76326182423335
Ndg	76.5640908020638	-0.728338440268471	0.163956999761511	-4.44225279389048	8.90218830995141e-06	3.88833557193709e-05
Gr47a	4.05928417668824	4.75627747302096	0.958691596660974	4.96121744426111	7.00527171861658e-07	3.79518555892097e-06
CG33474	15.0288408539019	-1.23753769161597	0.285804481682681	-4.33001499602081	1.49099187992376e-05	6.23809020406893e-05
G-oalpha47A	330.798120566845	0.617720278401389	0.0743801163905031	8.30491142496061	9.98939393119328e-17	1.58748118556547e-15
CG11777	64.1120424288771	0.113161229345107	0.142531508748523	0.793938339239529	0.427231328677409	0.522716687103782
CG17765	2286.3811247178	-0.144530985528525	0.047162184207896	-3.06455241537197	0.00217995971231537	0.00564374582050693
psq	330.641302105504	0.232951485709003	0.0638832545472608	3.64651875299599	0.000265817087098907	0.000854252081391332
CG11883	1348.76966324886	0.330444723782659	0.0655184753394248	5.04353500399327	4.57009117249869e-07	2.56781492809517e-06
CG12111	1.55964147327009	-3.23815166161475	1.32433888787633	-2.4451080393836	0.0144808755593864	0.0300751793637005
Elp2	263.800852147205	0.330739483703046	0.06974440998307	4.74216476680111	2.11446538410231e-06	1.03657724613962e-05
CG12934	0.834868746279307	-0.80367131738864	1.21243183618971	-0.66285896938695	0.507420882112174	0.601848253630996
stan	211.375930872226	0.424304040190702	0.0750573021320684	5.65306809781292	1.57608826316986e-08	1.10418821376375e-07
CG12309	9.48891056542432	-0.873828170521573	0.643775703829609	-1.35734878673342	0.174670412580554	0.254233305442769
CG7220	1748.06789864053	-0.405537901549262	0.06207905857483	-6.53260392247132	6.46359166119311e-11	5.92599485475733e-10
mthl13	11.455144575236	3.61519616627496	0.5005871941721	7.22191100444346	5.1262018778442e-13	5.77075972907254e-12
CG12935	146.249824880062	0.0423151800051214	0.113506149298396	0.372800771294594	0.709296728757955	0.779567602874279
mms4	0.683769125307057	-1.91844330625309	1.87033697070687	-1.02572067830539	0.305023264505139	NA
CG7222	456.204041668377	0.131732090734082	0.0518310169403218	2.54156870751269	0.0110356253984706	0.0236939176254036
Prosbeta5	3469.27327931846	-0.255620328312248	0.028350921282814	-9.0162970635879	1.94554352269552e-19	3.79361093842573e-18
CG12325	350.705185683799	-0.00584685575978077	0.073756241494015	-0.0792726912508851	0.936815727152867	0.953262507787466
nclb	121.34649129278	0.220143531780456	0.0951397544095414	2.31389636379362	0.0206734076299326	0.0409900066024968
Pex6	803.762665118498	-0.0105044544381545	0.0497670107070635	-0.211072642075799	0.832830587762695	0.877559913174638
CG18003	110.173395277828	-1.12473667211055	0.22436702815592	-5.01293207542478	5.36068244016622e-07	2.97694275288206e-06
CG18004	231.586614892251	0.260416425748173	0.0730943811528801	3.56274205541874	0.000367001248572904	0.00114545234210888
CG12112	108.887118246821	0.115807561032829	0.126300422221284	0.916921408464724	0.359183824713082	0.45554905142847
CG12943	0.490874691702741	-2.13883729489567	2.38763079480019	-0.895799006929235	0.370360120379922	NA
Obp47a	0	NA	NA	NA	NA	NA
BBS4	1594.62908821558	0.231707541861139	0.0325013040234543	7.12917677684347	1.00970987949446e-12	1.10661881620456e-11
CG13231	13.3533567384104	0.116908488274089	0.344938125974644	0.338925968081251	0.734665501330999	0.800344061018543
shn	901.080150934377	0.315515217589134	0.0510620462493082	6.17905549747547	6.44862261278404e-10	5.34674927068660e-09
Syx6	1086.79710201233	-0.0153485077640347	0.0357241724938227	-0.429639280425285	0.667458058766907	0.74478789822615
CG7737	49.6298003674812	-0.760155472122052	0.171203180036036	-4.44007799365672	8.9926281321687e-06	3.92603980037677e-05
CG13228	0.287689678802382	1.06514588110429	3.11653965008542	0.341771965286916	0.732522508958502	NA
CG13227	0	NA	NA	NA	NA	NA
CG13226	242.8000783182	0.297877180450076	0.108927400304122	2.73463958212912	0.00624486121650231	0.0143274185994585
PIP82	444.766676321424	-2.11057730361225	0.0696795576277158	-30.2897632457521	1.56367182339073e-201	1.06497220257362e-198
Or47a	399.430629175363	0.816338679688428	0.153813088972506	5.3073420808443	1.11235303330619e-07	6.91413700950099e-07
Cpr47Eb	25.5760132517256	0.489911582045155	0.253642101118202	1.9315073478943	0.0534203415183898	0.0934782448849048
CG13223	0.411595056906997	-1.89669896387924	2.37107478034528	-0.799932157181072	0.423750105216579	NA
Cpr47Ee	137.126693830016	-0.696009378415418	0.143814389355177	-4.83963657278058	1.30076777090593e-06	6.65744535458294e-06
Vhl	160.63626145896	0.367991949285751	0.089380621751185	4.11713346893195	3.83613934959737e-05	0.000148568597475268
CG13220	369.645269051903	-0.191961772718966	0.0610577271935714	-3.14393904821234	0.00166690155346002	0.00442480687979991
CG30033	31.4912943791961	-0.597921420569343	0.246149203416381	-2.42910158664178	0.0151362905823495	0.0312593742046139
CG7741	219.337740051946	0.0708857145756137	0.0752714110105651	0.941734898069921	0.346328383250305	0.441771389202897
CG7745	205.280104301468	0.232969174772104	0.0841561137378062	2.76829768420551	0.00563499597297153	0.0130856518758606
sha	3.52906834660259	-0.591050255833952	0.647646143602548	-0.912612947166211	0.361446142505002	0.457904574869269
lambdaTry	34.3847419233249	-6.79278669550203	0.922191547097872	-7.36591732691421	1.75932832583093e-13	2.0995238531662e-12
iotaTry	46.588014890544	-0.203220465845272	0.176155341729129	-1.15364350493419	0.248646354480201	0.337314132376118
san	426.607302116808	0.316989090225794	0.0597893545677937	5.30176471241829	1.14688595637086e-07	7.11024550975041e-07
Gr47b	5.55982101816508	1.44903215170542	0.469530673272464	3.08612883926447	0.00202780935551872	0.00528283120351667
CG13204	577.684753459513	-0.255130951262646	0.0783004838435707	-3.25835727621235	0.00112059227982455	0.00312057458765393
CG13203	2323.18996641474	0.142845135947636	0.0277385186836363	5.14970311056676	2.60899106505137e-07	1.52337598317604e-06
CG7759	49.5947692668335	-0.271447112274172	0.150460877194496	-1.80410427837186	0.0712149611588386	0.118670858904146
CG7763	43.5357174885776	-0.0522590675168137	0.281425618367274	-0.18569406658854	0.852684681572765	0.891974595589283
CG7777	1602.88923895789	-0.381032149336766	0.0469137819457602	-8.12196615862903	4.58691243891018e-16	6.99779361680136e-15
qvr	64.7511226822379	1.45453350994697	0.148777363026653	9.77657810540975	1.419279918922e-22	3.2926603471828e-21
E(Pc)	392.510195549693	0.384542581053127	0.0593837835387344	6.47554867908173	9.44680244167131e-11	8.5541558671734e-10
inv	524.434695833522	0.134561914136006	0.0499581493043723	2.69349277364503	0.00707076782068333	0.0159787528675476
CG13198	1.35934094831444	0.110210268400898	0.878556656071629	0.125444691175286	0.90017150908336	0.926404245991348
Buffy	2346.68944645035	-0.127137960016468	0.0656888094741005	-1.93545842943911	0.0529340652006322	0.0928146950511269
CG12116	461.69540645981	-2.00732749745421	0.20613348117954	-9.73799833956059	2.07603220508057e-22	4.73563805632613e-21
CG13197	535.629180528851	0.0951654138480574	0.0563400403555809	1.68912576646088	0.0911953309957304	0.146783842174931
pyr	113.082838266636	0.161979996081222	0.103710218598651	1.56185184324091	0.118322895365805	0.183322267970846
CG13193	0.96279607068213	3.11173026262346	1.46448145034633	2.12480005252888	0.0336033004526988	0.0625429376959757
ths	90.7514151203704	0.859364424590139	0.121732332745589	7.05945910349176	1.67151961198631e-12	1.79077971913364e-11
CG13192	290.321582593334	0.137627026277158	0.0721485176263234	1.90755168373611	0.0564491849802909	0.0979157683804027
Sln	845.672001524939	-0.296125260509972	0.0541353726345833	-5.47008815306091	4.49811793501977e-08	2.95994165013206e-07
cuff	2.10329427973513	-0.90683848921541	1.09761560900609	-0.826189498194697	0.408696604596064	0.505194208814399
CG13189	925.464035835945	-0.173110424176794	0.0578205352768211	-2.99392635069898	0.00275412416848875	0.00693074002283985
CG13188	100.176155567222	0.540200971487344	0.113455847170656	4.76133213896676	1.92319227558426e-06	9.52604589490695e-06
CG8290	132.650805755706	0.277956899112094	0.106499402724832	2.60993857242809	0.009055848224615	0.0199140942854483
Sptr	924.278662809838	-0.0366522995609467	0.114088841328743	-0.321261037749823	0.748012580054029	0.810396540258512
CG8298	356.5539653235	0.229130940762516	0.0613407761671796	3.73537726581804	0.000187433978550909	0.00061990391449286
pds5	661.048637057078	0.223024576421617	0.0421649228151046	5.28933913621974	1.22759092273506e-07	7.58101000536193e-07
CG8321	1902.2541175909	-0.0460706057253563	0.0270567583126537	-1.70273930058393	0.0886168666420725	0.143457015862846
128up	662.459700890318	-0.138816409287914	0.0485352311784831	-2.86011637149582	0.00423485577369202	0.0101608831912817
RpIII128	203.91799187304	0.355900820700611	0.078036206267887	4.5607140290605	5.09799702206405e-06	2.33923973076904e-05
Drep-1	487.938105818934	-0.0880697466641844	0.0513281495751439	-1.71581768275615	0.0861954166947585	0.140036343190411
Drep-3	305.06741532727	-0.204133054284399	0.0754736081430162	-2.70469451914348	0.006836722881543	0.0154992413539359
CG13186	5.03904720102688	-4.47389324609775	1.2325647873114	-3.62974286800508	0.000283703689143729	0.00090602044381005
CG18343	19.027099113005	-0.0419201508773107	0.234003389458481	-0.17914334905285	0.857825144902922	0.895815563987795
CG8378	309.751385802837	0.160429835818061	0.0626983944049001	2.55875508999515	0.0105047718638794	0.0227178497895419
CG15347	63.9302311361768	-4.85446232953095	0.562898212999659	-8.62404999238092	6.46268849339476e-18	1.12860320118167e-16
CG8407	408.932762676609	-0.225135550969622	0.0574828555655677	-3.91656866650999	8.98182410810966e-05	0.000320635315877295
SmD3	334.358638990127	-0.617472553181225	0.0821481687900858	-7.51657112112943	5.62314976151461e-14	7.10155403656183e-13
wash	1387.55671573156	-0.0533315253201735	0.0388624683136824	-1.3723144111615	0.16996558127461	0.248828775902565
CG13175	46.6901256137194	0.00798968298897603	0.150326721695215	0.0531487875134735	0.957613359541635	0.968030907815007
CG33964	197.970191286301	0.0770264554364853	0.0757007589803402	1.01751232714178	0.308909771079664	0.403315709276888
Cyp6t3	4637.83624604491	-0.0251604724060102	0.0252386892114724	-0.996900916493449	0.318812606785968	0.413476360949974
CG13171	0.2306945305219	-1.06925874524337	3.10170283088244	-0.344732814052069	0.730295246585631	NA
CG13170	5.6506943514396	0.125125361399683	0.55596996023034	0.225057773531224	0.821934330122746	0.869248429205899
CG13168	47.9211885361018	-1.07670978279369	0.261331961403574	-4.12008457370025	3.78733353937907e-05	0.000146917108616678
Vha36-2	10.9162619343379	-1.98400515812891	0.626090317415986	-3.16888011671757	0.0015302750057707	0.00410671887982652
Cam	13449.7547732295	-0.50625500583719	0.0392271846265195	-12.9057185892188	4.17898812503354e-38	2.03299243735688e-36
CG42700	836.020839590474	0.0142286129821823	0.0631814143024631	0.225202508352645	0.821821738185637	0.869225765235724
CG17739	890.927439476505	-0.826531979663663	0.0770720618511335	-10.7241451676761	7.84087067023383e-27	2.41170005937676e-25
org-1	3.68027990316215	-0.125524591487371	0.644291480001641	-0.194825782093303	0.845529337833081	0.887703395313634
CG13163	228.180298622729	0.21363676157758	0.0729088617069261	2.93018923318734	0.00338755641905915	0.00831411852142318
CG34021	3.52768521704919	-4.98479600280673	1.20234679813391	-4.14588869912021	3.3849823417356e-05	0.000132582561100859
Den1	476.030237951459	0.0739074715509914	0.0600262511302632	1.23125249635538	0.218228442712482	0.304478812008123
CG30047	9.04199716847992	-0.65615724442684	0.532640558813288	-1.23189500605952	0.217988307145982	0.304277339867799
CG12123	197.191167481545	0.114588898542547	0.076659006366333	1.49478716166704	0.134969997953236	0.205089869399857
CG33012	0.58300389666311	-1.58908471425298	1.37307156695395	-1.15732111311448	0.247141190660095	NA
Cpr49Aa	59.428930086128	-0.443191652287138	0.146446310515468	-3.02630807650376	0.00247559926109513	0.00631483118099039
Cpr49Ab	23.2944133962353	0.399027978239376	0.326788078374828	1.22106038942366	0.222063155753695	0.309015205795604
CG8501	12.9217942497708	-1.06738267292044	0.351828105888185	-3.0338186604673	0.00241479533458719	0.00618122778933929
Cpr49Ac	73.5603227932873	-1.31827926224593	0.244017186231125	-5.40240334136669	6.57538911664411e-08	4.2276692668376e-07
CG12125	314.483415000428	-0.0749031283624382	0.0610669626240227	-1.22657366837781	0.219982871062148	0.306433407681166
Or49a	248.351622735171	0.321733526330333	0.0691156589284792	4.65500193904339	3.23977658063619e-06	1.53458865853781e-05
Cpr49Ae	620.15223433312	0.255292081090804	0.125207799403678	2.03894711277311	0.0414553061681542	0.0750477205835105
Cpr49Af	0.259130915832761	0.103360864511396	3.11653965008542	0.0331652653636422	0.973542797100123	NA
Cpr49Ag	18.0748531277751	-2.59972738950554	0.354532297422977	-7.33283655227585	2.25331691245019e-13	2.66567949878568e-12
CG30050	1.04183251103219	-0.630243067491941	1.11806815892941	-0.563689308615516	0.572965594781122	0.662852092482164
CG33626	0.0780613047826787	0.103358529049317	3.11653965008542	0.0331645159869806	0.973543394687456	NA
CG33627	0	NA	NA	NA	NA	NA
Cpr49Ah	7.51398923052152	-0.485168368453488	0.476855723643691	-1.01743220097324	0.308947870011368	0.403315709276888
CG13157	0.31244929206961	-0.420814115169832	2.03427175388223	-0.206862290825572	0.836117407054499	NA
CG32712	4.74062062581584	0.591331506988011	0.673643667315685	0.877810533489212	0.38004654717199	0.476369636819367
CG8520	2942.78400664623	-0.337266097579949	0.0320778895653492	-10.5139740222894	7.44870925335709e-26	2.1786332126e-24
CG8525	107.012068246241	-0.4385736754754	0.139546073131114	-3.14285931258939	0.0016730623210077	0.00443992463980194
CG30051	155.729250652542	0.0651061827678256	0.101957569645525	0.638561540787797	0.523108207280501	0.616246153180223
Dyb	803.838283230287	-0.299261335138287	0.0454422502567073	-6.58553072191041	4.5326335353844e-11	4.23297362976398e-10
Lac	1166.64285302005	-0.183099301973099	0.0444650127374293	-4.11782861852126	3.82458939921955e-05	0.000148181470628031
CG8550	1119.95738818288	0.312246872496879	0.0364483979882945	8.56682020968817	1.06381792369225e-17	1.81783224057447e-16
Dh44-R2	282.438113306696	-0.0324430902723995	0.0870148554507694	-0.372845419375028	0.709263496486617	0.779567602874279
lawc	206.759508781677	0.0218173474414499	0.115782714397663	0.188433546017214	0.850536804761429	0.89051418673299
s-cup	2587.77621302875	-0.432394791478357	0.0315308535002114	-13.713386841097	8.44232030037826e-43	4.76316710438502e-41
CG13151	80.0313637988376	0.0597715844689215	0.120126795498061	0.497570789440449	0.61878659658772	0.703820851540488
CG8569	116.304135390872	0.0441082897875205	0.109145020068482	0.404125536463735	0.686120407415684	0.760716056361459
fra	157.125306202284	-0.0926818805776335	0.105841976134555	-0.875662794313368	0.381213377273164	0.477518333197533
Cyp301a1	9.17665843190386	0.223809047780605	0.406848385585955	0.550104303494454	0.582247835143852	0.671309928427645
stil	1.8841358051065	-2.9502146683052	1.22916029163268	-2.40018709389518	0.0163866939705147	0.0334833454717648
ClC-b	927.016192872994	0.16700755279911	0.0420860851944956	3.96823681811472	7.2406362134976e-05	0.000264823422691598
Amph	5527.30260912855	0.113575163174699	0.0158970760649066	7.14440584614306	9.0385985903563e-13	9.98644699409587e-12
Galpha49B	3773.6007038939	-1.87825677548007	0.107678476070133	-17.4431961152266	3.87769117114517e-68	4.34985709610226e-66
CG11190	754.568188500232	0.00717280201541039	0.0430457234216069	0.166632163319852	0.867659484830202	0.902097174556316
CG30054	3.61899064907803	-0.623653690082785	0.595535674518383	-1.04721466197158	0.295000584479203	0.38847093427461
CG17760	25.6674049876246	-1.26509621696498	0.238584469966119	-5.30250865508822	1.14222049414454e-07	7.08592869984918e-07
CG33792	13.7304543084093	-0.405964892451957	0.312853683300231	-1.29761902806933	0.19441828025858	0.277221220616953
spt4	251.83329619746	0.40870936346117	0.0677320977089986	6.03420501188568	1.59747153999874e-09	1.26510723703389e-08
Iswi	613.399907824593	0.118424066377556	0.049275112913833	2.40332409962497	0.0162467811295785	0.033257419079118
CG8632	4141.81486758114	0.347809263059019	0.0646661404565278	5.37853752525769	7.50933318033373e-08	4.80224626924763e-07
CG8646	133.366134294179	0.141338343674306	0.102662536260475	1.37672756608801	0.168596492717774	0.247127987404147
CG13148	9.92568162503488	-1.89357052974196	0.530090855804844	-3.57216222277014	0.000354045977257863	0.00110973977421227
wuc	0.354915271895994	-1.68350440580064	2.46266293112416	-0.683611380397945	0.494220596467382	NA
mRpL18	324.010316088254	0.11213986432649	0.0853729075202899	1.31352987245794	0.18900446174052	0.271117488287382
Dgkepsilon	1594.34658895876	-0.233123616847094	0.0300820794888735	-7.74958449708639	9.21937157251247e-15	1.26484471861736e-13
CG12374	0.212245343407065	-0.881799568114858	2.71142685142011	-0.325216063879067	0.745017551722413	NA
sca	94.8894425345712	-0.0374235188691446	0.109548183453477	-0.341616973366224	0.732639162001219	0.798915188664412
CG17580	0.412056404485682	-1.89704750472758	2.41550291108508	-0.785363369268473	0.432240551357149	NA
Or49b	322.33503167428	0.365879222412284	0.0771684602906817	4.74130520466617	2.1234576275306e-06	1.0393823654263e-05
bic	2401.25420106277	-0.185234256102165	0.0331541861602711	-5.58705483545039	2.30952816298585e-08	1.58375424721938e-07
Aats-asp	856.389873786846	-0.118017899646795	0.044441784799405	-2.65556165620907	0.00791764581925866	0.0176678569825957
vg	13.4040524525687	-1.62157614290765	0.355185968909681	-4.56542849337608	4.9847509374087e-06	2.29168756934388e-05
NAT1	11152.3812131231	-0.380242057169602	0.0257571593511376	-14.762577347366	2.55333601657114e-49	1.76420716797143e-47
CG13319	750.407968035392	-0.0133408443402302	0.0650189236448146	-0.205184023240811	0.837428351497327	0.881235992884561
sug	49.4826799331696	-0.258813879757393	0.211777231517071	-1.22210436836563	0.22166816138307	0.308600659773335
CG13321	78.9215812953854	-7.25882739117915	0.819305086613344	-8.85973675713894	8.02036005087973e-19	1.48493462301239e-17
CG33798	3.28233813592295	0.674943721697922	0.714883799558783	0.94413067146645	0.345102877516669	0.440738807543723
Cap-G	271.369008070917	0.247827412483236	0.0665218968270578	3.72550129061311	0.000194927455281956	0.000642014952025371
Nrk	163.065137139269	-0.0310465936586222	0.0799183094652578	-0.388479109059719	0.69766151106651	0.77019944867905
CG33138	1361.3573949325	-0.409620645839361	0.0475303429987119	-8.61808731004659	6.80817618943211e-18	1.18459780960283e-16
CG33137	12.6391442491895	-0.50871682015682	0.355110504018375	-1.432559201714	0.151983848087095	0.226893062707132
FLASH	104.12599227784	0.113331389063741	0.151232092615235	0.749387164482867	0.453623884994593	0.54882676607327
CG4627	79.0602753916977	-0.157514444975006	0.140442578234759	-1.12155762842597	0.262050575881218	0.352319830940131
CG15343	56.0269809500809	-0.0530561836006363	0.368133936332601	-0.144121957701561	0.885404165994207	0.916349584582086
CG17059	476.070086622949	0.0683536193121515	0.0597310691146014	1.14435620064002	0.252475944699532	0.341227233552096
Dp	809.372729072153	-0.104545072875365	0.0467575960054871	-2.23589495197949	0.0253586530644073	0.0490854155438741
fsd	210.107975019173	0.385026986316042	0.097109730309205	3.96486515913581	7.34374479479393e-05	0.000268099554794643
CG4676	138.121334648506	0.0803453942014068	0.0921796144492988	0.871617815732987	0.383416908220513	0.479585493884637
GstE14	78.0625770093014	-0.778441342629152	0.124540934176782	-6.25048581636765	4.0917789424959e-10	3.47418630602835e-09
Mp20	1538.49616070386	-0.441356038617492	0.0450619645256303	-9.79442514909571	1.18972214367958e-22	2.78039231372177e-21
CG4716	162.489007834945	-1.16690941402585	0.119819450891131	-9.73889802821846	2.05773605185167e-22	4.70515905381432e-21
CG10799	81.134696574713	-1.94361762985771	0.198834201197643	-9.77506695604012	1.44062042900436e-22	3.33395608579914e-21
Corp	74.8933093020888	-0.633164160367088	0.251060518322892	-2.52195830948125	0.0116703538766938	0.0248663294333575
CG17047	1.79359142812129	-1.723471422784	1.02825153704712	-1.6761184989165	0.0937149839584923	0.150230728319473
AttC	290.228495629247	-1.57067347408069	0.21375826941653	-7.34789572524127	2.01351475048172e-13	2.39089204805021e-12
CG30065	15.8145170447818	-0.185041824626709	0.284398559445276	-0.65064262276024	0.515277209544094	0.608894310695617
Ser8	17.8440665262038	0.24670699184352	0.273432044684168	0.902260713913334	0.366918389558137	0.462834613631014
mip120	417.900905268127	0.0234607769495509	0.0646130810460715	0.3630963973506	0.716532875742187	0.785123071730838
CG13330	22.3629676761799	0.11645916018588	0.244377181655944	0.476554968826187	0.633679055967574	0.716656363260683
CG13331	263.698406945838	-0.0626477492690459	0.0736469034907818	-0.850650146844088	0.394963724136032	0.490995874724889
CG13332	979.741389703444	-0.334847041407987	0.0340204049549849	-9.84253543868894	7.38264312036394e-23	1.76424817425238e-21
Roe1	1227.82389928293	0.322125741116727	0.036079222556137	8.9282894224098	4.32646511578296e-19	8.15273614209299e-18
link	199.24287871691	-0.413458415691232	0.104458795195891	-3.95810055932461	7.5548152543783e-05	0.000274628911362932
CG13334	29.0282224681393	-0.432648264203497	0.268233382043597	-1.61295458793111	0.106754374224695	0.167528465805211
S-Lap5	12.4152400109266	-4.87400226068443	1.09210054772156	-4.46296109900597	8.08347327725679e-06	3.56338038366359e-05
fas	40.6834710384606	0.493115339195272	0.173088122070693	2.848926508047	0.00438670122170573	0.0104751305156434
CG1632	69.6260919212714	-0.219309529290694	0.189547249616935	-1.15701773427948	0.247265114900716	0.335898685080257
CG6280	12.5719278476067	-4.88844137402431	1.11890527776578	-4.3689501436489	1.24845261465999e-05	5.30244796471401e-05
Cpr50Ca	6.51823721387495	-3.5373247672619	0.919494446386964	-3.84703222641677	0.000119557248637553	0.00041681110265414
Cpr50Cb	1487.96781974936	-0.281247499810113	0.0599670390412193	-4.69003479756259	2.7315859086649e-06	1.3134478890126e-05
stj	491.052997736149	0.199944896185319	0.0668746444078023	2.98984612114052	0.00279118019764791	0.00700919230565521
CG13339	167.428521914641	0.199591420340761	0.106751236949758	1.86968719092874	0.0615272693049078	0.105080156335715
CG6329	3333.96756363509	0.0474629646212629	0.0668661297936532	0.709820723402597	0.477815316360798	0.572501764450894
CG6347	4.04310496567612	0.194799076732731	0.584470055478904	0.333291799822176	0.738914028681515	0.803277307431107
CG6357	3928.8322173517	-0.164530333444976	0.0309936570497588	-5.3085162935381	1.10521207055402e-07	6.87871872893769e-07
CG30484	1.23612391662059	-0.581650355423977	1.08522528881802	-0.535971987952367	0.591977910327868	0.678988159628311
CG1636	1373.44463225929	0.0987028096519354	0.0300625793681174	3.28324487540858	0.00102619483437261	0.00288721385238796
CG30485	3.81238788065144	-1.87186987417268	1.02106042142622	-1.83326063266467	0.0667638208322831	0.11259162214995
Uba3	196.811735818935	0.21667304402242	0.0820356960014159	2.64120443396592	0.00826118539161675	0.0183613992328824
CG13344	366.390109956059	0.0875483722008725	0.0735957018197515	1.18958539746375	0.234209388041989	0.32183117379743
Cp1	15042.7217356046	-0.281473372843332	0.0240481308302282	-11.7045842286222	1.20749648512891e-31	4.56884086734293e-30
Aats-phe	748.662122241039	0.16848558875995	0.0413099268006523	4.07857388789392	4.53128016161104e-05	0.000172546950243456
CG8067	256.609458510832	0.150976545449963	0.0802029075914698	1.88243232052126	0.0597773410274112	0.102643066215805
CG18371	8.05877936167723	-1.39468005439677	0.847316147369944	-1.64599725701656	0.0997643237484387	0.158094204244867
mam	293.758900889221	0.153135313163902	0.0649487363393413	2.35778741504387	0.0183842175959547	0.0369895578766466
CG13016	117.563707011024	-0.0504888342382225	0.0985174009664534	-0.512486461710603	0.608310592929378	0.694223998034903
O-fut1	125.789582237259	0.213227756735369	0.0983542746800525	2.16795617098495	0.0301620214297252	0.0568144753718747
CG8323	679.895471855482	0.118214953774534	0.0433239315787384	2.72862940796788	0.00635981312700613	0.0145526321492689
